State,District,Year,Season,Crop,Area,Yield,Rainfall
West Bengal,BARDHAMAN,2013,Autumn     ,Rice,9356,25163,
West Bengal,BARDHAMAN,2013,Summer     ,Rice,176219,668407,
West Bengal,BARDHAMAN,2013,Winter     ,Rice,418616,1323049,
West Bengal,BARDHAMAN,2014,Autumn     ,Rice,13198,44362,
West Bengal,BARDHAMAN,2014,Summer     ,Rice,150267,490532,
West Bengal,BARDHAMAN,2014,Winter     ,Rice,419814,1361138,
West Bengal,BIRBHUM,1997,Autumn     ,Rice,8342,20290,
West Bengal,BIRBHUM,1997,Summer     ,Rice,50150,158930,
West Bengal,BIRBHUM,1997,Winter     ,Rice,309991,840840,
West Bengal,BIRBHUM,1998,Autumn     ,Rice,8863,25360,
West Bengal,BIRBHUM,1998,Summer     ,Rice,77540,272109,
West Bengal,BIRBHUM,1998,Winter     ,Rice,312904,890320,
West Bengal,BIRBHUM,1999,Autumn     ,Rice,9372,20880,
West Bengal,BIRBHUM,1999,Summer     ,Rice,77587,238310,
West Bengal,BIRBHUM,1999,Winter     ,Rice,307150,783310,
West Bengal,BIRBHUM,2000,Autumn     ,Rice,5009,10440,
West Bengal,BIRBHUM,2000,Summer     ,Rice,51428,176926,
West Bengal,BIRBHUM,2000,Winter     ,Rice,261748,609130,
West Bengal,BIRBHUM,2001,Autumn     ,Rice,6476,15614,
West Bengal,BIRBHUM,2001,Summer     ,Rice,79669,229871,
West Bengal,BIRBHUM,2001,Winter     ,Rice,307985,911950,
West Bengal,BIRBHUM,2002,Autumn     ,Rice,6305,16769,
West Bengal,BIRBHUM,2002,Summer     ,Rice,79468,227690,
West Bengal,BIRBHUM,2002,Winter     ,Rice,315681,902095,
West Bengal,BIRBHUM,2003,Autumn     ,Rice,5091,12214,
West Bengal,BIRBHUM,2003,Summer     ,Rice,70571,220062,
West Bengal,BIRBHUM,2003,Winter     ,Rice,300623,878083,
West Bengal,BIRBHUM,2004,Autumn     ,Rice,5149,13174,
West Bengal,BIRBHUM,2004,Summer     ,Rice,74007,219514,
West Bengal,BIRBHUM,2004,Winter     ,Rice,308737,855316,
West Bengal,BIRBHUM,2005,Autumn     ,Rice,5233,12986,
West Bengal,BIRBHUM,2005,Summer     ,Rice,48836,154942,
West Bengal,BIRBHUM,2005,Winter     ,Rice,314476,948410,
West Bengal,BIRBHUM,2006,Autumn     ,Rice,6086,15768,
West Bengal,BIRBHUM,2006,Summer     ,Rice,64521,223353,
West Bengal,BIRBHUM,2006,Winter     ,Rice,312799,960320,
West Bengal,BIRBHUM,2007,Autumn     ,Rice,4788,12599,
West Bengal,BIRBHUM,2007,Summer     ,Rice,74238,249379,
West Bengal,BIRBHUM,2007,Winter     ,Rice,314944,958708,
West Bengal,BIRBHUM,2008,Autumn     ,Rice,4578,12512,
West Bengal,BIRBHUM,2008,Summer     ,Rice,81387,268153,
West Bengal,BIRBHUM,2008,Winter     ,Rice,307871,931728,
West Bengal,BIRBHUM,2009,Autumn     ,Rice,1840,5464,
West Bengal,BIRBHUM,2009,Summer     ,Rice,54678,149905,
West Bengal,BIRBHUM,2009,Winter     ,Rice,301071,805180,
West Bengal,BIRBHUM,2010,Autumn     ,Rice,2619,7105,
West Bengal,BIRBHUM,2010,Summer     ,Rice,59448,201392,
West Bengal,BIRBHUM,2010,Winter     ,Rice,186962,539456,
West Bengal,BIRBHUM,2011,Autumn     ,Rice,2554,5902,
West Bengal,BIRBHUM,2011,Summer     ,Rice,57912,180053,
West Bengal,BIRBHUM,2011,Winter     ,Rice,326412,940842,
West Bengal,BIRBHUM,2012,Autumn     ,Rice,2477,6209,
West Bengal,BIRBHUM,2012,Summer     ,Rice,57118,201202,
West Bengal,BIRBHUM,2012,Winter     ,Rice,312496,876823,
West Bengal,BIRBHUM,2013,Autumn     ,Rice,2763,6327,
West Bengal,BIRBHUM,2013,Summer     ,Rice,59586,203027,
West Bengal,BIRBHUM,2013,Winter     ,Rice,322256,1064745,
West Bengal,BIRBHUM,2014,Autumn     ,Rice,2585,6721,
West Bengal,BIRBHUM,2014,Summer     ,Rice,66581,225789,
West Bengal,BIRBHUM,2014,Winter     ,Rice,315561,1029374,
West Bengal,COOCHBEHAR,1997,Autumn     ,Rice,34950,53050,
West Bengal,COOCHBEHAR,1997,Summer     ,Rice,16269,38900,
West Bengal,COOCHBEHAR,1997,Winter     ,Rice,222464,277140,
West Bengal,COOCHBEHAR,1998,Autumn     ,Rice,32968,43650,
West Bengal,COOCHBEHAR,1998,Summer     ,Rice,27046,83091,
West Bengal,COOCHBEHAR,1998,Winter     ,Rice,222381,242130,
West Bengal,COOCHBEHAR,1999,Autumn     ,Rice,33848,53380,
West Bengal,COOCHBEHAR,1999,Summer     ,Rice,29461,80980,
West Bengal,COOCHBEHAR,1999,Winter     ,Rice,228943,305410,
West Bengal,COOCHBEHAR,2000,Autumn     ,Rice,30475,48730,
West Bengal,COOCHBEHAR,2000,Summer     ,Rice,28442,73683,
West Bengal,COOCHBEHAR,2000,Winter     ,Rice,232980,394870,
West Bengal,COOCHBEHAR,2001,Autumn     ,Rice,28554,44807,
West Bengal,COOCHBEHAR,2001,Summer     ,Rice,28214,69654,
West Bengal,COOCHBEHAR,2001,Winter     ,Rice,222425,352220,
West Bengal,COOCHBEHAR,2002,Autumn     ,Rice,22774,35727,
West Bengal,COOCHBEHAR,2002,Summer     ,Rice,27747,64491,
West Bengal,COOCHBEHAR,2002,Winter     ,Rice,222609,357423,
West Bengal,COOCHBEHAR,2003,Autumn     ,Rice,17369,30968,
West Bengal,COOCHBEHAR,2003,Summer     ,Rice,35750,90233,
West Bengal,COOCHBEHAR,2003,Winter     ,Rice,223111,394216,
West Bengal,COOCHBEHAR,2004,Autumn     ,Rice,14031,18116,
West Bengal,COOCHBEHAR,2004,Summer     ,Rice,38783,88965,
West Bengal,COOCHBEHAR,2004,Winter     ,Rice,216497,366064,
West Bengal,COOCHBEHAR,2005,Autumn     ,Rice,12032,17728,
West Bengal,COOCHBEHAR,2005,Summer     ,Rice,33222,78806,
West Bengal,COOCHBEHAR,2005,Winter     ,Rice,235239,449044,
West Bengal,COOCHBEHAR,2006,Autumn     ,Rice,12407,10987,
West Bengal,COOCHBEHAR,2006,Summer     ,Rice,30049,83386,
West Bengal,COOCHBEHAR,2006,Winter     ,Rice,196996,351419,
West Bengal,COOCHBEHAR,2007,Autumn     ,Rice,12303,16627,
West Bengal,COOCHBEHAR,2007,Summer     ,Rice,50357,147655,
West Bengal,COOCHBEHAR,2007,Winter     ,Rice,230836,354548,
West Bengal,COOCHBEHAR,2008,Autumn     ,Rice,12953,21467,
West Bengal,COOCHBEHAR,2008,Summer     ,Rice,67270,114835,
West Bengal,COOCHBEHAR,2008,Winter     ,Rice,229612,364084,
West Bengal,COOCHBEHAR,2009,Autumn     ,Rice,4090,5885,
West Bengal,COOCHBEHAR,2009,Summer     ,Rice,51428,144105,
West Bengal,COOCHBEHAR,2009,Winter     ,Rice,218509,411030,
West Bengal,COOCHBEHAR,2010,Autumn     ,Rice,1733,2756,
West Bengal,COOCHBEHAR,2010,Summer     ,Rice,51338,148435,
West Bengal,COOCHBEHAR,2010,Winter     ,Rice,222220,505675,
West Bengal,COOCHBEHAR,2011,Autumn     ,Rice,4218,6923,
West Bengal,COOCHBEHAR,2011,Summer     ,Rice,49330,141713,
West Bengal,COOCHBEHAR,2011,Winter     ,Rice,219727,452052,
West Bengal,COOCHBEHAR,2012,Autumn     ,Rice,4214,6367,
West Bengal,COOCHBEHAR,2012,Summer     ,Rice,53869,176821,
West Bengal,COOCHBEHAR,2012,Winter     ,Rice,219730,487072,
West Bengal,COOCHBEHAR,2013,Autumn     ,Rice,4170,7106,
West Bengal,COOCHBEHAR,2013,Summer     ,Rice,56109,180652,
West Bengal,COOCHBEHAR,2013,Winter     ,Rice,212855,540216,
West Bengal,COOCHBEHAR,2014,Autumn     ,Rice,4050,7113,
West Bengal,COOCHBEHAR,2014,Summer     ,Rice,56294,197210,
West Bengal,COOCHBEHAR,2014,Winter     ,Rice,217046,515777,
West Bengal,DARJEELING,1997,Autumn     ,Rice,6540,4230,
West Bengal,DARJEELING,1997,Summer     ,Rice,125,350,
West Bengal,DARJEELING,1997,Winter     ,Rice,28884,34960,
West Bengal,DARJEELING,1998,Autumn     ,Rice,6190,5460,
West Bengal,DARJEELING,1998,Summer     ,Rice,394,1379,
West Bengal,DARJEELING,1998,Winter     ,Rice,29856,32490,
West Bengal,DARJEELING,1999,Autumn     ,Rice,5213,7540,
West Bengal,DARJEELING,1999,Summer     ,Rice,392,1060,
West Bengal,DARJEELING,1999,Winter     ,Rice,30056,42850,
West Bengal,DARJEELING,2000,Autumn     ,Rice,5369,8210,
West Bengal,DARJEELING,2000,Summer     ,Rice,469,1213,
West Bengal,DARJEELING,2000,Winter     ,Rice,28303,43470,
West Bengal,DARJEELING,2001,Autumn     ,Rice,6125,8821,
West Bengal,DARJEELING,2001,Summer     ,Rice,1025,2096,
West Bengal,DARJEELING,2001,Winter     ,Rice,28857,48309,
West Bengal,DARJEELING,2002,Autumn     ,Rice,5914,9317,
West Bengal,DARJEELING,2002,Summer     ,Rice,1604,2569,
West Bengal,DARJEELING,2002,Winter     ,Rice,29136,48718,
West Bengal,DARJEELING,2003,Autumn     ,Rice,5532,9152,
West Bengal,DARJEELING,2003,Summer     ,Rice,1215,2503,
West Bengal,DARJEELING,2003,Winter     ,Rice,28591,53179,
West Bengal,DARJEELING,2004,Autumn     ,Rice,4891,1581,
West Bengal,DARJEELING,2004,Summer     ,Rice,1177,2248,
West Bengal,DARJEELING,2004,Winter     ,Rice,28878,44083,
West Bengal,DARJEELING,2005,Autumn     ,Rice,4376,6964,
West Bengal,DARJEELING,2005,Summer     ,Rice,1288,2408,
West Bengal,DARJEELING,2005,Winter     ,Rice,28859,49262,
West Bengal,DARJEELING,2006,Autumn     ,Rice,4356,8888,
West Bengal,DARJEELING,2006,Summer     ,Rice,1536,3181,
West Bengal,DARJEELING,2006,Winter     ,Rice,25536,46585,
West Bengal,DARJEELING,2007,Autumn     ,Rice,3818,6193,
West Bengal,DARJEELING,2007,Summer     ,Rice,1498,3659,
West Bengal,DARJEELING,2007,Winter     ,Rice,26905,49572,
West Bengal,DARJEELING,2008,Autumn     ,Rice,3615,5904,
West Bengal,DARJEELING,2008,Summer     ,Rice,1526,3204,
West Bengal,DARJEELING,2008,Winter     ,Rice,27318,59556,
West Bengal,DARJEELING,2009,Autumn     ,Rice,3549,7621,
West Bengal,DARJEELING,2009,Summer     ,Rice,1499,3406,
West Bengal,DARJEELING,2009,Winter     ,Rice,27250,64401,
West Bengal,DARJEELING,2010,Autumn     ,Rice,3451,8181,
West Bengal,DARJEELING,2010,Summer     ,Rice,1533,3981,
West Bengal,DARJEELING,2010,Winter     ,Rice,27278,65640,
West Bengal,DARJEELING,2011,Autumn     ,Rice,3468,6461,
West Bengal,DARJEELING,2011,Summer     ,Rice,1579,4299,
West Bengal,DARJEELING,2011,Winter     ,Rice,27242,60576,
West Bengal,DARJEELING,2012,Autumn     ,Rice,3478,4977,
West Bengal,DARJEELING,2012,Summer     ,Rice,1630,3677,
West Bengal,DARJEELING,2012,Winter     ,Rice,27311,58903,
West Bengal,DARJEELING,2013,Autumn     ,Rice,3512,6823,
West Bengal,DARJEELING,2013,Summer     ,Rice,1638,3354,
West Bengal,DARJEELING,2013,Winter     ,Rice,27005,62125,
West Bengal,DARJEELING,2014,Autumn     ,Rice,3910,8158,
West Bengal,DARJEELING,2014,Summer     ,Rice,1516,3437,
West Bengal,DARJEELING,2014,Winter     ,Rice,27135,56945,
West Bengal,DINAJPUR DAKSHIN,1997,Autumn     ,Rice,4783,4890,
West Bengal,DINAJPUR DAKSHIN,1997,Summer     ,Rice,17674,47620,
West Bengal,DINAJPUR DAKSHIN,1997,Winter     ,Rice,174850,357070,
West Bengal,DINAJPUR DAKSHIN,1998,Autumn     ,Rice,5095,11280,
West Bengal,DINAJPUR DAKSHIN,1998,Summer     ,Rice,36514,126731,
West Bengal,DINAJPUR DAKSHIN,1998,Winter     ,Rice,169845,325470,
West Bengal,DINAJPUR DAKSHIN,1999,Autumn     ,Rice,9134,15710,
West Bengal,DINAJPUR DAKSHIN,1999,Summer     ,Rice,36292,99720,
West Bengal,DINAJPUR DAKSHIN,1999,Winter     ,Rice,171991,307930,
West Bengal,DINAJPUR DAKSHIN,2000,Autumn     ,Rice,7353,13130,
West Bengal,DINAJPUR DAKSHIN,2000,Summer     ,Rice,37395,116211,
West Bengal,DINAJPUR DAKSHIN,2000,Winter     ,Rice,165989,338010,
West Bengal,DINAJPUR DAKSHIN,2001,Autumn     ,Rice,8958,14952,
West Bengal,DINAJPUR DAKSHIN,2001,Summer     ,Rice,37634,100882,
West Bengal,DINAJPUR DAKSHIN,2001,Winter     ,Rice,164688,309544,
West Bengal,DINAJPUR DAKSHIN,2002,Autumn     ,Rice,8600,12129,
West Bengal,DINAJPUR DAKSHIN,2002,Summer     ,Rice,36812,96463,
West Bengal,DINAJPUR DAKSHIN,2002,Winter     ,Rice,163102,353361,
West Bengal,DINAJPUR DAKSHIN,2003,Autumn     ,Rice,9267,17055,
West Bengal,DINAJPUR DAKSHIN,2003,Summer     ,Rice,37855,110582,
West Bengal,DINAJPUR DAKSHIN,2003,Winter     ,Rice,165217,391957,
West Bengal,DINAJPUR DAKSHIN,2004,Autumn     ,Rice,9097,16868,
West Bengal,DINAJPUR DAKSHIN,2004,Summer     ,Rice,40173,118905,
West Bengal,DINAJPUR DAKSHIN,2004,Winter     ,Rice,167135,414757,
West Bengal,DINAJPUR DAKSHIN,2005,Autumn     ,Rice,10972,19693,
West Bengal,DINAJPUR DAKSHIN,2005,Summer     ,Rice,41368,113361,
West Bengal,DINAJPUR DAKSHIN,2005,Winter     ,Rice,159343,386280,
West Bengal,DINAJPUR DAKSHIN,2006,Autumn     ,Rice,10404,18185,
West Bengal,DINAJPUR DAKSHIN,2006,Summer     ,Rice,42300,133787,
West Bengal,DINAJPUR DAKSHIN,2006,Winter     ,Rice,132407,294431,
West Bengal,DINAJPUR DAKSHIN,2007,Autumn     ,Rice,7296,14641,
West Bengal,DINAJPUR DAKSHIN,2007,Summer     ,Rice,42674,122512,
West Bengal,DINAJPUR DAKSHIN,2007,Winter     ,Rice,147939,354857,
West Bengal,DINAJPUR DAKSHIN,2008,Autumn     ,Rice,7328,15288,
West Bengal,DINAJPUR DAKSHIN,2008,Summer     ,Rice,43306,137644,
West Bengal,DINAJPUR DAKSHIN,2008,Winter     ,Rice,154650,348657,
West Bengal,DINAJPUR DAKSHIN,2009,Autumn     ,Rice,5170,8705,
West Bengal,DINAJPUR DAKSHIN,2009,Summer     ,Rice,35276,94451,
West Bengal,DINAJPUR DAKSHIN,2009,Winter     ,Rice,149940,360599,
West Bengal,DINAJPUR DAKSHIN,2010,Autumn     ,Rice,3571,7729,
West Bengal,DINAJPUR DAKSHIN,2010,Summer     ,Rice,34597,105254,
West Bengal,DINAJPUR DAKSHIN,2010,Winter     ,Rice,151578,447713,
West Bengal,DINAJPUR DAKSHIN,2011,Autumn     ,Rice,2110,4457,
West Bengal,DINAJPUR DAKSHIN,2011,Summer     ,Rice,30807,90832,
West Bengal,DINAJPUR DAKSHIN,2011,Winter     ,Rice,149572,374181,
West Bengal,DINAJPUR DAKSHIN,2012,Autumn     ,Rice,936,1667,
West Bengal,DINAJPUR DAKSHIN,2012,Summer     ,Rice,21908,68722,
West Bengal,DINAJPUR DAKSHIN,2012,Winter     ,Rice,158532,440334,
West Bengal,DINAJPUR DAKSHIN,2013,Autumn     ,Rice,891,1646,
West Bengal,DINAJPUR DAKSHIN,2013,Summer     ,Rice,21560,70157,
West Bengal,DINAJPUR DAKSHIN,2013,Winter     ,Rice,157471,442904,
West Bengal,DINAJPUR DAKSHIN,2014,Autumn     ,Rice,884,1726,
West Bengal,DINAJPUR DAKSHIN,2014,Summer     ,Rice,16722,56152,
West Bengal,DINAJPUR DAKSHIN,2014,Winter     ,Rice,163582,462884,
West Bengal,DINAJPUR UTTAR,1997,Autumn     ,Rice,14091,25530,
West Bengal,DINAJPUR UTTAR,1997,Summer     ,Rice,64451,171040,
West Bengal,DINAJPUR UTTAR,1997,Winter     ,Rice,183150,313230,
West Bengal,DINAJPUR UTTAR,1998,Autumn     ,Rice,8155,3750,
West Bengal,DINAJPUR UTTAR,1998,Summer     ,Rice,86623,338462,
West Bengal,DINAJPUR UTTAR,1998,Winter     ,Rice,174837,237580,
West Bengal,DINAJPUR UTTAR,1999,Autumn     ,Rice,1004,910,
West Bengal,DINAJPUR UTTAR,1999,Summer     ,Rice,93249,273480,
West Bengal,DINAJPUR UTTAR,1999,Winter     ,Rice,190171,293100,
West Bengal,DINAJPUR UTTAR,2000,Autumn     ,Rice,844,610,
West Bengal,DINAJPUR UTTAR,2000,Summer     ,Rice,92386,290487,
West Bengal,DINAJPUR UTTAR,2000,Winter     ,Rice,189979,337510,
West Bengal,DINAJPUR UTTAR,2001,Autumn     ,Rice,257,280,
West Bengal,DINAJPUR UTTAR,2001,Summer     ,Rice,93666,266545,
West Bengal,DINAJPUR UTTAR,2001,Winter     ,Rice,185658,287622,
West Bengal,DINAJPUR UTTAR,2002,Autumn     ,Rice,843,1249,
West Bengal,DINAJPUR UTTAR,2002,Summer     ,Rice,95655,265260,
West Bengal,DINAJPUR UTTAR,2002,Winter     ,Rice,187523,320636,
West Bengal,DINAJPUR UTTAR,2003,Autumn     ,Rice,679,1093,
West Bengal,DINAJPUR UTTAR,2003,Summer     ,Rice,98592,274178,
West Bengal,DINAJPUR UTTAR,2003,Winter     ,Rice,196347,424675,
West Bengal,DINAJPUR UTTAR,2004,Autumn     ,Rice,2343,3173,
West Bengal,DINAJPUR UTTAR,2004,Summer     ,Rice,88494,263873,
West Bengal,DINAJPUR UTTAR,2004,Winter     ,Rice,178332,383281,
West Bengal,DINAJPUR UTTAR,2005,Autumn     ,Rice,1553,2472,
West Bengal,DINAJPUR UTTAR,2005,Summer     ,Rice,89269,252123,
West Bengal,DINAJPUR UTTAR,2005,Winter     ,Rice,189290,437762,
West Bengal,DINAJPUR UTTAR,2006,Autumn     ,Rice,2529,3347,
West Bengal,DINAJPUR UTTAR,2006,Summer     ,Rice,89231,263845,
West Bengal,DINAJPUR UTTAR,2006,Winter     ,Rice,164541,322537,
West Bengal,DINAJPUR UTTAR,2007,Autumn     ,Rice,2059,2999,
West Bengal,DINAJPUR UTTAR,2007,Summer     ,Rice,93716,273224,
West Bengal,DINAJPUR UTTAR,2007,Winter     ,Rice,185328,407290,
West Bengal,DINAJPUR UTTAR,2008,Autumn     ,Rice,2097,3259,
West Bengal,DINAJPUR UTTAR,2008,Summer     ,Rice,94213,252671,
West Bengal,DINAJPUR UTTAR,2008,Winter     ,Rice,188201,404069,
West Bengal,DINAJPUR UTTAR,2009,Autumn     ,Rice,273,443,
West Bengal,DINAJPUR UTTAR,2009,Summer     ,Rice,74396,182964,
West Bengal,DINAJPUR UTTAR,2009,Winter     ,Rice,181770,375550,
West Bengal,DINAJPUR UTTAR,2010,Autumn     ,Rice,328,614,
West Bengal,DINAJPUR UTTAR,2010,Summer     ,Rice,71596,187583,
West Bengal,DINAJPUR UTTAR,2010,Winter     ,Rice,177585,467258,
West Bengal,DINAJPUR UTTAR,2011,Autumn     ,Rice,277,516,
West Bengal,DINAJPUR UTTAR,2011,Summer     ,Rice,62032,188790,
West Bengal,DINAJPUR UTTAR,2011,Winter     ,Rice,173283,446570,
West Bengal,DINAJPUR UTTAR,2012,Autumn     ,Rice,239,426,
West Bengal,DINAJPUR UTTAR,2012,Summer     ,Rice,49554,136650,
West Bengal,DINAJPUR UTTAR,2012,Winter     ,Rice,177035,436691,
West Bengal,DINAJPUR UTTAR,2013,Autumn     ,Rice,658,1278,
West Bengal,DINAJPUR UTTAR,2013,Summer     ,Rice,50081,128804,
West Bengal,DINAJPUR UTTAR,2013,Winter     ,Rice,177121,424966,
West Bengal,DINAJPUR UTTAR,2014,Autumn     ,Rice,954,1991,
West Bengal,DINAJPUR UTTAR,2014,Summer     ,Rice,37599,131609,
West Bengal,DINAJPUR UTTAR,2014,Winter     ,Rice,179862,466273,
West Bengal,HOOGHLY,1997,Autumn     ,Rice,9712,21660,
West Bengal,HOOGHLY,1997,Summer     ,Rice,91805,245720,
West Bengal,HOOGHLY,1997,Winter     ,Rice,190596,505730,
West Bengal,HOOGHLY,1998,Autumn     ,Rice,7456,16250,
West Bengal,HOOGHLY,1998,Summer     ,Rice,94864,292383,
West Bengal,HOOGHLY,1998,Winter     ,Rice,188614,436520,
West Bengal,HOOGHLY,1999,Autumn     ,Rice,8627,17830,
West Bengal,HOOGHLY,1999,Summer     ,Rice,112009,296620,
West Bengal,HOOGHLY,1999,Winter     ,Rice,191201,452430,
West Bengal,HOOGHLY,2000,Autumn     ,Rice,9243,18350,
West Bengal,HOOGHLY,2000,Summer     ,Rice,88894,261063,
West Bengal,HOOGHLY,2000,Winter     ,Rice,101162,224290,
West Bengal,HOOGHLY,2001,Autumn     ,Rice,6524,16209,
West Bengal,HOOGHLY,2001,Summer     ,Rice,108202,294571,
West Bengal,HOOGHLY,2001,Winter     ,Rice,196336,536903,
West Bengal,HOOGHLY,2002,Autumn     ,Rice,7702,18608,
West Bengal,HOOGHLY,2002,Summer     ,Rice,98238,246208,
West Bengal,HOOGHLY,2002,Winter     ,Rice,198791,514097,
West Bengal,HOOGHLY,2003,Autumn     ,Rice,5418,13430,
West Bengal,HOOGHLY,2003,Summer     ,Rice,94846,269968,
West Bengal,HOOGHLY,2003,Winter     ,Rice,197954,509809,
West Bengal,HOOGHLY,2004,Autumn     ,Rice,6041,15544,
West Bengal,HOOGHLY,2004,Summer     ,Rice,103421,317238,
West Bengal,HOOGHLY,2004,Winter     ,Rice,194577,524783,
West Bengal,HOOGHLY,2005,Autumn     ,Rice,9368,25275,
West Bengal,HOOGHLY,2005,Summer     ,Rice,107679,289463,
West Bengal,HOOGHLY,2005,Winter     ,Rice,193277,535211,
West Bengal,HOOGHLY,2006,Autumn     ,Rice,7103,18090,
West Bengal,HOOGHLY,2006,Summer     ,Rice,96257,298814,
West Bengal,HOOGHLY,2006,Winter     ,Rice,195831,529916,
West Bengal,HOOGHLY,2007,Autumn     ,Rice,5856,14357,
West Bengal,HOOGHLY,2007,Summer     ,Rice,106295,325885,
West Bengal,HOOGHLY,2007,Winter     ,Rice,189637,504906,
West Bengal,HOOGHLY,2008,Autumn     ,Rice,6346,15523,
West Bengal,HOOGHLY,2008,Summer     ,Rice,106430,304575,
West Bengal,HOOGHLY,2008,Winter     ,Rice,192915,556159,
West Bengal,HOOGHLY,2009,Autumn     ,Rice,6265,19288,
West Bengal,HOOGHLY,2009,Summer     ,Rice,106439,313613,
West Bengal,HOOGHLY,2009,Winter     ,Rice,187162,528433,
West Bengal,HOOGHLY,2010,Autumn     ,Rice,4474,11555,
West Bengal,HOOGHLY,2010,Summer     ,Rice,93120,299884,
West Bengal,HOOGHLY,2010,Winter     ,Rice,194776,592723,
West Bengal,HOOGHLY,2011,Autumn     ,Rice,7494,14387,
West Bengal,HOOGHLY,2011,Summer     ,Rice,78128,248816,
West Bengal,HOOGHLY,2011,Winter     ,Rice,191578,543633,
West Bengal,HOOGHLY,2012,Autumn     ,Rice,6089,15144,
West Bengal,HOOGHLY,2012,Summer     ,Rice,82707,255782,
West Bengal,HOOGHLY,2012,Winter     ,Rice,184654,522117,
West Bengal,HOOGHLY,2013,Autumn     ,Rice,5816,14343,
West Bengal,HOOGHLY,2013,Summer     ,Rice,84241,248238,
West Bengal,HOOGHLY,2013,Winter     ,Rice,195988,545151,
West Bengal,HOOGHLY,2014,Autumn     ,Rice,6157,18096,
West Bengal,HOOGHLY,2014,Summer     ,Rice,79654,261105,
West Bengal,HOOGHLY,2014,Winter     ,Rice,190221,580845,
West Bengal,HOWRAH,1997,Autumn     ,Rice,373,950,
West Bengal,HOWRAH,1997,Summer     ,Rice,49396,135110,
West Bengal,HOWRAH,1997,Winter     ,Rice,75073,106560,
West Bengal,HOWRAH,1998,Autumn     ,Rice,1203,2790,
West Bengal,HOWRAH,1998,Summer     ,Rice,49273,134846,
West Bengal,HOWRAH,1998,Winter     ,Rice,73666,97630,
West Bengal,HOWRAH,1999,Autumn     ,Rice,1394,2810,
West Bengal,HOWRAH,1999,Summer     ,Rice,58326,170270,
West Bengal,HOWRAH,1999,Winter     ,Rice,74379,122690,
West Bengal,HOWRAH,2000,Autumn     ,Rice,804,800,
West Bengal,HOWRAH,2000,Summer     ,Rice,48370,132799,
West Bengal,HOWRAH,2000,Winter     ,Rice,64094,90600,
West Bengal,HOWRAH,2001,Autumn     ,Rice,1255,3010,
West Bengal,HOWRAH,2001,Summer     ,Rice,47393,125242,
West Bengal,HOWRAH,2001,Winter     ,Rice,74006,159255,
West Bengal,HOWRAH,2002,Autumn     ,Rice,2629,5868,
West Bengal,HOWRAH,2002,Summer     ,Rice,53350,140654,
West Bengal,HOWRAH,2002,Winter     ,Rice,75258,134623,
West Bengal,HOWRAH,2003,Autumn     ,Rice,4586,11230,
West Bengal,HOWRAH,2003,Summer     ,Rice,55316,151835,
West Bengal,HOWRAH,2003,Winter     ,Rice,81513,169397,
West Bengal,HOWRAH,2004,Autumn     ,Rice,3652,8259,
West Bengal,HOWRAH,2004,Summer     ,Rice,49058,132079,
West Bengal,HOWRAH,2004,Winter     ,Rice,80267,165102,
West Bengal,HOWRAH,2005,Autumn     ,Rice,1374,3612,
West Bengal,HOWRAH,2005,Summer     ,Rice,50910,133577,
West Bengal,HOWRAH,2005,Winter     ,Rice,73268,148820,
West Bengal,HOWRAH,2006,Autumn     ,Rice,874,1316,
West Bengal,HOWRAH,2006,Summer     ,Rice,39320,110708,
West Bengal,HOWRAH,2006,Winter     ,Rice,76644,131524,
West Bengal,HOWRAH,2007,Autumn     ,Rice,1124,1251,
West Bengal,HOWRAH,2007,Summer     ,Rice,48926,166090,
West Bengal,HOWRAH,2007,Winter     ,Rice,67809,91799,
West Bengal,HOWRAH,2008,Autumn     ,Rice,1349,3159,
West Bengal,HOWRAH,2008,Summer     ,Rice,49793,79696,
West Bengal,HOWRAH,2008,Winter     ,Rice,64173,124088,
West Bengal,HOWRAH,2009,Autumn     ,Rice,944,1192,
West Bengal,HOWRAH,2009,Summer     ,Rice,41343,89995,
West Bengal,HOWRAH,2009,Winter     ,Rice,71693,100034,
West Bengal,HOWRAH,2010,Autumn     ,Rice,753,2071,
West Bengal,HOWRAH,2010,Summer     ,Rice,41318,136208,
West Bengal,HOWRAH,2010,Winter     ,Rice,73401,166483,
West Bengal,HOWRAH,2011,Autumn     ,Rice,1083,1049,
West Bengal,HOWRAH,2011,Summer     ,Rice,40966,130799,
West Bengal,HOWRAH,2011,Winter     ,Rice,65000,93485,
West Bengal,HOWRAH,2012,Autumn     ,Rice,1662,5378,
West Bengal,HOWRAH,2012,Summer     ,Rice,42165,129584,
West Bengal,HOWRAH,2012,Winter     ,Rice,67380,151869,
West Bengal,HOWRAH,2013,Autumn     ,Rice,1572,4660,
West Bengal,HOWRAH,2013,Summer     ,Rice,42709,128178,
West Bengal,HOWRAH,2013,Winter     ,Rice,64360,142291,
West Bengal,HOWRAH,2014,Autumn     ,Rice,2836,8287,
West Bengal,HOWRAH,2014,Summer     ,Rice,43456,135474,
West Bengal,HOWRAH,2014,Winter     ,Rice,71064,176630,
West Bengal,JALPAIGURI,1997,Autumn     ,Rice,61579,64020,
West Bengal,JALPAIGURI,1997,Summer     ,Rice,4485,12890,
West Bengal,JALPAIGURI,1997,Winter     ,Rice,178783,233560,
West Bengal,JALPAIGURI,1998,Autumn     ,Rice,63232,75340,
